acm_id,Full.Name,Home.Address,School.Address,School,Commute.Time,Mode,Stutus,Commute.Rank
183,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1995,driving,OK,5
183,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2049,driving,OK,6
183,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2126,driving,OK,7
183,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2160,driving,OK,8
183,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2239,driving,OK,9
183,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2264,driving,OK,10
183,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2269,driving,OK,11
183,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2352,driving,OK,12
183,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2424,driving,OK,13
183,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2612,driving,OK,14
183,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2732,driving,OK,15
183,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2743,driving,OK,16
183,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2871,driving,OK,17
183,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2895,driving,OK,18
183,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2948,driving,OK,19
183,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3123,driving,OK,20
183,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3133,driving,OK,21
183,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3194,driving,OK,22
183,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3423,driving,OK,23
183,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3508,driving,OK,24
183,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3792,driving,OK,25
183,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4265,driving,OK,26
184,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,574,driving,OK,1
184,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,761,driving,OK,2
184,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,912,driving,OK,3
184,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,940,driving,OK,4
184,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,974,driving,OK,5
184,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1002,driving,OK,6
184,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1104,driving,OK,7
184,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1115,driving,OK,8
184,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1120,driving,OK,9
184,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1173,driving,OK,10
184,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1209,driving,OK,11
184,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1278,driving,OK,12
184,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1302,driving,OK,13
184,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1515,driving,OK,14
184,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1556,driving,OK,15
184,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2088,driving,OK,16
184,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2258,driving,OK,17
184,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2297,driving,OK,18
184,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2491,driving,OK,19
184,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2652,driving,OK,20
184,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3054,driving,OK,21
184,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3117,driving,OK,22
184,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3278,driving,OK,23
184,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3618,driving,OK,24
184,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3666,driving,OK,25
184,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3765,driving,OK,26
185,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,303,driving,OK,1
185,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,688,driving,OK,2
185,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,762,driving,OK,3
185,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,790,driving,OK,4
185,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,947,driving,OK,5
185,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,958,driving,OK,6
185,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,963,driving,OK,7
185,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1069,driving,OK,8
185,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1147,driving,OK,9
185,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1161,driving,OK,10
185,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1195,driving,OK,11
185,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1239,driving,OK,12
185,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1243,driving,OK,13
185,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1361,driving,OK,14
185,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1406,driving,OK,15
185,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2022,driving,OK,16
185,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2170,driving,OK,17
185,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2259,driving,OK,18
185,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2478,driving,OK,19
185,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2616,driving,OK,20
185,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3027,driving,OK,21
185,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3093,driving,OK,22
185,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3212,driving,OK,23
185,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3575,driving,OK,24
185,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3600,driving,OK,25
185,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3753,driving,OK,26
186,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,316,driving,OK,1
186,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,532,driving,OK,2
186,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,692,driving,OK,3
186,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,802,driving,OK,4
186,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,982,driving,OK,5
186,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1091,driving,OK,6
186,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1114,driving,OK,7
186,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1137,driving,OK,8
186,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1144,driving,OK,9
186,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1151,driving,OK,10
186,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2097,driving,OK,11
186,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2310,driving,OK,12
186,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2393,driving,OK,13
186,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2498,driving,OK,14
186,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2626,driving,OK,15
186,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2644,driving,OK,16
186,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2691,driving,OK,17
186,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2740,driving,OK,18
186,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2756,driving,OK,19
186,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2784,driving,OK,20
186,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2815,driving,OK,21
186,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2830,driving,OK,22
186,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2959,driving,OK,23
186,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3028,driving,OK,24
186,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3107,driving,OK,25
186,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3758,driving,OK,26
187,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,415,driving,OK,1
187,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,648,driving,OK,2
187,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,655,driving,OK,3
187,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,702,driving,OK,4
187,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,765,driving,OK,5
187,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,855,driving,OK,6
187,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,915,driving,OK,7
187,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,993,driving,OK,8
187,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1032,driving,OK,9
187,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1338,driving,OK,10
187,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1427,driving,OK,11
187,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1432,driving,OK,12
187,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1676,driving,OK,13
187,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1765,driving,OK,14
187,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1781,driving,OK,15
187,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1792,driving,OK,16
187,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1838,driving,OK,17
187,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1872,driving,OK,18
187,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1891,driving,OK,19
187,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2070,driving,OK,20
187,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2890,driving,OK,21
187,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2939,driving,OK,22
187,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3073,driving,OK,23
187,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3439,driving,OK,24
187,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3727,driving,OK,25
187,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4071,driving,OK,26
188,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,721,driving,OK,1
188,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,842,driving,OK,2
188,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,857,driving,OK,3
188,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,875,driving,OK,4
188,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,985,driving,OK,5
188,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1383,driving,OK,6
188,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1410,driving,OK,7
188,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1560,driving,OK,8
188,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1584,driving,OK,9
188,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1602,driving,OK,10
188,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1604,driving,OK,11
188,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1624,driving,OK,12
188,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1774,driving,OK,13
188,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1784,driving,OK,14
188,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1814,driving,OK,15
188,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1874,driving,OK,16
188,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1920,driving,OK,17
188,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2028,driving,OK,18
188,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2083,driving,OK,19
188,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2145,driving,OK,20
188,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2152,driving,OK,21
188,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2298,driving,OK,22
188,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2452,driving,OK,23
188,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2689,driving,OK,24
188,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2781,driving,OK,25
188,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3600,driving,OK,26
189,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,736,driving,OK,1
189,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,912,driving,OK,2
189,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,942,driving,OK,3
189,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1140,driving,OK,4
189,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1223,driving,OK,5
189,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1253,driving,OK,6
189,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1298,driving,OK,7
189,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1424,driving,OK,8
189,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1463,driving,OK,9
189,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1466,driving,OK,10
189,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2110,driving,OK,11
189,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2151,driving,OK,12
189,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2300,driving,OK,13
189,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2444,driving,OK,14
189,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2619,driving,OK,15
189,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2642,driving,OK,16
189,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2676,driving,OK,17
189,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2748,driving,OK,18
189,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2766,driving,OK,19
189,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2792,driving,OK,20
189,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2863,driving,OK,21
189,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3035,driving,OK,22
189,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3080,driving,OK,23
189,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3122,driving,OK,24
189,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3187,driving,OK,25
189,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3776,driving,OK,26
190,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1032,driving,OK,1
190,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,1363,driving,OK,2
190,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,1522,driving,OK,3
190,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2098,driving,OK,4
190,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2185,driving,OK,5
190,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2383,driving,OK,6
190,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2411,driving,OK,7
190,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2413,driving,OK,8
190,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2451,driving,OK,9
190,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2575,driving,OK,10
190,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2576,driving,OK,11
190,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,3070,driving,OK,12
190,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,3091,driving,OK,13
190,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,3343,driving,OK,14
190,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,3385,driving,OK,15
190,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,3459,driving,OK,16
190,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3499,driving,OK,17
190,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3514,driving,OK,18
190,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3533,driving,OK,19
190,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3642,driving,OK,20
190,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3714,driving,OK,21
190,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3777,driving,OK,22
190,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3890,driving,OK,23
190,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,4092,driving,OK,24
190,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,4315,driving,OK,25
190,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4738,driving,OK,26
191,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,613,driving,OK,1
191,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,825,driving,OK,2
191,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1062,driving,OK,3
191,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1074,driving,OK,4
191,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1081,driving,OK,5
191,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1149,driving,OK,6
191,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1186,driving,OK,7
191,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1241,driving,OK,8
191,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1263,driving,OK,9
191,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1325,driving,OK,10
191,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1534,driving,OK,11
191,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1536,driving,OK,12
191,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1536,driving,OK,12
191,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1559,driving,OK,14
191,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2159,driving,OK,15
191,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2286,driving,OK,16
191,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2387,driving,OK,17
191,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2510,driving,OK,18
191,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2739,driving,OK,19
191,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3160,driving,OK,20
191,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3209,driving,OK,21
191,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3368,driving,OK,22
191,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3703,driving,OK,23
191,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3749,driving,OK,24
191,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3957,driving,OK,25
191,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,NA,driving,OK,26
192,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,665,driving,OK,1
192,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,734,driving,OK,2
192,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,897,driving,OK,3
192,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,996,driving,OK,4
192,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1151,driving,OK,5
192,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1163,driving,OK,6
192,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1183,driving,OK,7
192,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1206,driving,OK,8
192,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1216,driving,OK,9
192,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1230,driving,OK,10
192,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2127,driving,OK,11
192,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2219,driving,OK,12
192,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2257,driving,OK,13
192,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2318,driving,OK,14
192,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2525,driving,OK,15
192,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2595,driving,OK,16
192,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2605,driving,OK,17
192,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2609,driving,OK,18
192,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2688,driving,OK,19
192,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2771,driving,OK,20
192,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2827,driving,OK,21
192,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2848,driving,OK,22
192,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2911,driving,OK,23
192,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2943,driving,OK,24
192,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3007,driving,OK,25
192,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3722,driving,OK,26
193,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,177,driving,OK,1
193,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,568,driving,OK,2
193,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1056,driving,OK,3
193,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1089,driving,OK,4
193,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1130,driving,OK,5
193,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1181,driving,OK,6
193,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1183,driving,OK,7
193,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1246,driving,OK,8
193,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1251,driving,OK,9
193,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1319,driving,OK,10
193,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1341,driving,OK,11
193,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1368,driving,OK,12
193,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1370,driving,OK,13
193,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1664,driving,OK,14
193,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2053,driving,OK,15
